,country,year,life_expectancy,general_medical_treatment_per_inhabitant,reported_household_burglaries_per_thousand,reported_crimes_of_violence_per_thousand,victims_of_reported_criminal_offences_per_thousand,education_qualifying_for_the_labour_market_percent,employment_rate,long-term_unemployment_per_thousand,median_personal_disposable_income,low_income_in_3_consecutive_years,divorces_per_thousand,dissolved_families_with_children_per_hundred,square_meters_dwelling_area_per_person,electoral_participation_at_the_last_general_election_percent,electoral_participation_at_the_last_municipal_election_percent,population,waste_incinerated,waste_incinerated_per_capita
80,holstebro,2013,-0.8999999999999915,0.04999999999999982,-0.39999999999999947,-0.41666666666666696,1.0666666666666664,-1.61666666666666,-0.3400000000000034,5.719999999999999,-6938.180000000022,-1.5399999999999991,-0.3000000000000007,0.4166666666666665,-0.56666666666667,1.0,0.8999999999999915,-461.0,-4469.833333333332,-0.07557714285373501
81,ikast-brande,2013,-0.6666666666666714,-0.016666666666666607,1.6166666666666663,-1.1333333333333333,1.0,-2.0,-0.5799999999999983,3.2600000000000016,-7425.399999999994,-2.380000000000001,1.9999999999999982,0.4166666666666665,-0.61666666666666,0.86666666666666,0.9333333333333371,-305.0,3552.0,0.0893312076139508
82,lemvig,2013,-0.4166666666666714,-0.25,0.8666666666666667,0.30000000000000027,0.46666666666666634,-1.36666666666666,-0.3999999999999915,7.500000000000002,-6731.0199999999895,-2.8000000000000007,0.7833333333333332,0.6333333333333333,-1.75,0.3333333333333286,0.2666666666666657,617.0,-3487.666666666667,-0.17236982589938943
83,ringkøbing-skjern,2013,-0.5499999999999972,0.016666666666666607,2.8666666666666663,-0.7833333333333334,-0.11666666666666714,-1.4999999999999858,-0.9200000000000017,6.9,-7135.479999999981,-0.7800000000000011,-1.0500000000000007,0.1333333333333333,-1.0666666666666629,1.2000000000000028,0.3999999999999915,390.66666666666424,3030.5,0.05000984947982107
84,skive,2013,-0.5499999999999972,-0.21666666666666679,0.25000000000000044,-0.5000000000000004,1.1499999999999995,-1.25,1.4210854715202004e-14,6.520000000000001,-6625.399999999994,-2.8200000000000003,1.5666666666666664,0.3666666666666667,-1.3333333333333357,1.26666666666668,0.03333333333333144,515.6666666666642,343.83333333333394,0.0036422114975667164
85,struer,2013,-1.2000000000000028,-0.06666666666666732,0.8666666666666663,-0.9333333333333331,-0.666666666666667,-1.5833333333333286,-0.3200000000000074,9.14,-5102.420000000013,-2.0000000000000018,1.9666666666666668,0.44999999999999973,-1.2833333333333314,1.2000000000000028,0.4333333333333371,361.1666666666679,-541.5,-0.02941885744902084
86,viborg,2013,-0.5166666666666657,-0.08333333333333304,1.8499999999999988,-1.5333333333333328,-0.7999999999999998,-1.2833333333333314,-0.21999999999999886,5.579999999999998,-6195.540000000008,-1.9400000000000013,0.09999999999999964,0.033333333333333215,-0.3999999999999986,1.13333333333334,0.3333333333333428,-1157.0,1380.8333333333321,0.018165014232821075
87,brønderslev,2013,-0.9000000000000057,-0.36666666666666714,-0.2666666666666675,-0.3999999999999999,1.0166666666666675,-1.2666666666666657,-0.14000000000000057,6.48,-6913.140000000014,-1.3399999999999963,0.11666666666666714,0.38333333333333286,-0.4833333333333272,1.4666666666666686,0.9666666666666686,-312.0,581.5,0.019566045274257815
88,frederikshavn,2013,-0.6833333333333371,0.016666666666666607,-0.2500000000000009,-1.0333333333333337,0.15000000000000036,-1.6166666666666742,0.060000000000002274,5.539999999999999,-5431.8399999999965,-2.4000000000000004,1.1833333333333318,-0.1333333333333333,-0.8666666666666742,1.0666666666666629,0.2666666666666657,383.0,-1445.0,-0.026901264447597717
89,hjørring,2013,-0.7833333333333314,-0.04999999999999982,0.4833333333333343,-0.2666666666666666,0.8666666666666663,-1.2000000000000028,0.01999999999999602,8.240000000000002,-6248.299999999988,-1.6799999999999997,1.666666666666666,0.1333333333333333,-1.1999999999999957,1.13333333333334,0.86666666666666,360.0,4221.833333333332,0.062035931608970474
90,jammerbugt,2013,-0.6666666666666714,0.2666666666666666,0.9333333333333327,-0.5666666666666669,0.4833333333333334,-1.5833333333333286,-0.3400000000000034,7.139999999999999,-6945.200000000012,-2.120000000000001,2.116666666666669,-0.2833333333333332,-1.0499999999999972,0.9333333333333371,0.6666666666666714,109.33333333333576,454.83333333333394,0.010706782602547371
91,læsø,2013,0.0,0.41666666666666696,3.033333333333334,3.266666666666667,0.3833333333333333,-0.9833333333333343,-0.8399999999999892,4.380000000000001,-8008.25999999998,0.5,7.033333333333333,0.08333333333333393,-0.88333333333334,1.0666666666666629,0.46666666666666856,29.166666666666742,123.16666666666674,0.05224957524276219
92,mariagerfjord,2013,-0.6000000000000085,0.06666666666666732,3.1333333333333337,-0.666666666666667,0.6166666666666671,-1.3166666666666629,-0.37999999999999545,1.6400000000000006,-7069.1600000000035,-2.360000000000003,0.7833333333333314,0.08333333333333304,-0.8833333333333258,0.9333333333333229,0.5666666666666629,1.0,671.8333333333321,0.01592730326126507
93,morsø,2013,-1.2500000000000142,0.08333333333333304,2.95,-0.4166666666666665,0.5333333333333332,-1.3333333333333286,-0.980000000000004,10.540000000000003,-6001.979999999981,-1.8399999999999999,3.5999999999999996,-0.6333333333333333,-1.0833333333333286,1.13333333333334,0.9666666666666686,386.3333333333321,3635.5,0.16733697959491417
94,rebild,2013,-0.61666666666666,-0.06666666666666643,1.2000000000000002,-0.16666666666666652,0.6666666666666665,-1.8833333333333258,-0.3599999999999852,2.42,-8380.539999999979,0.2599999999999998,0.43333333333333357,-0.04999999999999982,-0.6499999999999986,0.46666666666666856,0.7666666666666657,-281.6666666666679,496.16666666666606,0.02031969658642746
95,thisted,2013,-0.5499999999999972,-0.15000000000000036,1.5666666666666664,-0.2333333333333334,0.833333333333333,-1.5333333333333456,-0.7000000000000028,4.619999999999999,-6639.059999999969,-1.5399999999999991,3.633333333333331,0.20000000000000018,-1.0333333333333385,0.6666666666666714,0.20000000000000284,438.16666666666424,-1153.5,-0.029357783780430913
96,vesthimmerlands,2013,-0.5833333333333286,-0.10000000000000053,2.1499999999999995,-0.6499999999999999,-0.13333333333333375,-1.4499999999999886,-0.7399999999999949,1.4600000000000009,-7132.639999999985,-2.6799999999999997,3.883333333333333,-0.25000000000000044,-0.8333333333333357,1.1333333333333258,0.5,199.0,1676.333333333334,0.04291721436090462
97,aalborg,2013,-0.6166666666666742,0.04999999999999982,1.416666666666666,-0.4833333333333334,4.533333333333333,-1.7333333333333343,-0.44000000000001194,2.2600000000000016,-5537.260000000009,-2.5799999999999983,1.6000000000000014,0.13333333333333375,-0.06666666666666288,1.5333333333333314,0.23333333333333428,-5364.166666666657,447.1666666666679,0.004888421561384401
99,frederiksberg,2014,-0.63333333333334,-0.0333333333333341,1.333333333333334,-0.4333333333333331,-1.6833333333333336,-2.316666666666663,-0.09999999999999432,4.460000000000001,-3635.779999999999,-1.7999999999999972,5.550000000000001,0.03333333333333366,0.3166666666666629,0.9333333333333229,-0.30000000000001137,-927.3333333333285,1479.3333333333321,0.01689977704489587
100,dragør,2014,-0.3166666666666629,-0.31666666666666643,-3.000000000000001,-0.28333333333333344,-0.25,-1.2666666666666657,0.35999999999999943,1.9199999999999982,-3823.5800000000163,-0.3999999999999986,3.0,0.28333333333333366,-0.06666666666666288,0.6666666666666714,0.2666666666666657,-127.0,48.33333333333303,0.006395386402860026
101,tårnby,2014,-0.3499999999999943,0.033333333333333215,0.7166666666666668,-1.1000000000000005,-1.5166666666666622,-1.9333333333333371,-0.4999999999999858,5.460000000000001,-4061.3800000000047,-1.0,3.299999999999999,0.5333333333333328,0.25,1.4000000000000057,0.7999999999999972,-519.6666666666642,1670.5,0.04391206977456319
102,albertslund,2014,-0.4166666666666572,-0.20000000000000018,3.1333333333333346,1.083333333333333,0.11666666666666714,-1.1999999999999957,-0.4200000000000017,6.980000000000004,-3026.399999999994,-0.35999999999999943,-0.2666666666666675,-0.04999999999999982,-0.18333333333333002,2.4666666666666686,0.2666666666666657,-84.83333333333212,63.0,0.0032053533037731397
103,ballerup,2014,-0.45000000000000284,-0.11666666666666625,1.3333333333333321,-0.9500000000000006,-1.3666666666666663,-1.433333333333323,-0.3999999999999915,5.340000000000003,-3786.0,-1.0199999999999996,3.0500000000000007,0.09999999999999964,-0.21666666666666146,1.5333333333333314,0.2666666666666657,209.0,98.5,0.0006832354456756118
104,brøndby,2014,-0.3333333333333286,0.04999999999999982,0.45000000000000107,-0.9500000000000002,-0.5,-1.5833333333333357,-0.060000000000002274,5.699999999999996,-3043.640000000014,-2.099999999999998,3.6833333333333336,0.9499999999999997,0.3999999999999986,3.0,0.8666666666666671,-469.0,-230.66666666666606,-0.0026197642237044683
105,gentofte,2014,-0.5333333333333314,-0.11666666666666625,0.5500000000000007,-0.6333333333333333,-0.7166666666666668,-2.316666666666677,-0.03999999999999204,2.16,-4645.940000000002,-2.2799999999999976,4.6,0.10000000000000009,0.033333333333338544,1.4000000000000057,0.2666666666666657,-640.0,-91.33333333333212,0.0013486844473577508
106,gladsaxe,2014,-0.38333333333332575,-0.033333333333333215,1.5666666666666664,-0.6333333333333329,-0.10000000000000053,-1.8166666666666629,-0.28000000000000114,5.639999999999997,-2636.6600000000035,-2.479999999999997,1.9833333333333307,0.7833333333333337,0.18333333333333002,1.8666666666666742,0.9000000000000057,-1045.0,-408.8333333333321,-0.0014122346564632293
107,glostrup,2014,-0.2666666666666657,-0.11666666666666625,-2.1999999999999993,-0.35000000000000053,-0.7666666666666657,-1.6500000000000057,-0.4200000000000017,4.599999999999998,-4037.180000000022,-1.879999999999999,4.449999999999999,0.08333333333333348,0.5000000000000071,2.0,0.63333333333334,-258.0,198.0,0.012708352347905183
108,herlev,2014,-0.63333333333334,-0.18333333333333268,0.05000000000000071,-0.5833333333333326,0.36666666666666625,-1.2833333333333456,-0.23999999999999488,6.440000000000001,-3968.399999999994,-1.5800000000000018,3.9166666666666643,0.03333333333333366,0.2666666666666657,1.5999999999999943,0.29999999999999716,-329.5,-23.83333333333394,0.0029083805219146663
109,hvidovre,2014,-0.6500000000000057,-0.06666666666666732,-0.3333333333333339,-0.9666666666666663,0.06666666666666643,-1.7000000000000028,-0.14000000000000057,2.9800000000000004,-2761.079999999987,-1.9800000000000004,3.6999999999999993,-0.31666666666666643,0.20000000000000284,1.9333333333333371,0.8999999999999915,-598.0,767.0,0.018351494026590254
110,høje-taastrup,2014,-0.6499999999999915,-0.08333333333333304,-0.25,-0.666666666666667,-0.5166666666666675,-1.7333333333333343,-0.1599999999999966,4.079999999999998,-2718.280000000028,-1.8800000000000026,2.6666666666666643,0.25,0.3500000000000014,2.1333333333333258,1.0999999999999943,-744.6666666666642,-263.83333333333394,-0.0008684858905644854
111,ishøj,2014,-0.5666666666666771,-0.2666666666666666,1.5333333333333323,-1.2000000000000002,-1.7000000000000002,-2.68333333333333,-1.3999999999999915,5.160000000000004,-2406.360000000015,-1.3200000000000003,2.133333333333333,-0.08333333333333348,0.5166666666666657,3.5333333333333314,2.5333333333333314,-581.0,738.666666666667,0.041986595260103676
112,lyngby-taarbæk,2014,-0.01666666666666572,0.09999999999999964,-1.3333333333333321,-0.4500000000000002,0.3333333333333339,-1.5,-0.1600000000000108,2.780000000000001,-3499.2600000000093,-1.58,1.3833333333333329,0.16666666666666652,0.1666666666666643,1.066666666666677,0.36666666666666003,-540.3333333333358,549.1666666666679,0.013134320516731357
113,rødovre,2014,-0.3166666666666629,-0.016666666666667496,0.8333333333333339,-0.5,0.5166666666666657,-1.5833333333333286,-0.7199999999999989,0.8999999999999986,-3441.679999999993,-1.6999999999999993,5.950000000000003,0.25,0.31666666666667,1.7333333333333343,0.7999999999999972,-528.5,-46.16666666666606,0.0026761998804327725
114,vallensbæk,2014,-0.06666666666666288,0.04999999999999982,5.216666666666667,-0.4833333333333334,-0.44999999999999973,-0.7333333333333343,-0.060000000000016485,2.820000000000004,-1281.4200000000128,-1.5,1.1833333333333336,0.18333333333333313,0.46666666666666856,2.066666666666663,0.8333333333333286,-321.66666666666606,550.333333333333,0.04105684623834105
115,allerød,2014,-0.5,-0.09999999999999964,-1.6166666666666671,-0.13333333333333286,-0.08333333333333393,-0.9333333333333371,0.21999999999999886,0.6400000000000006,-4699.320000000007,-1.42,2.1500000000000004,-0.08333333333333348,-0.28333333333333854,0.6666666666666714,0.29999999999999716,-419.6666666666679,-850.5,-0.029040366733460332
116,egedal,2014,-0.03333333333333144,0.13333333333333375,1.4166666666666679,-0.8833333333333335,-0.983333333333333,-0.6833333333333229,0.22000000000001307,2.08,-3766.939999999973,-1.5999999999999996,1.3999999999999986,-0.15000000000000036,0.01666666666666572,1.2000000000000028,0.5,-399.33333333333576,-901.1666666666661,-0.01920778832702666
117,fredensborg,2014,-0.4000000000000057,-0.08333333333333304,2.3166666666666664,0.09999999999999964,0.7999999999999998,-0.9333333333333371,0.060000000000002274,3.8599999999999994,-3295.9199999999837,-2.380000000000001,1.5999999999999996,-0.050000000000000266,-0.1666666666666643,1.5333333333333314,0.46666666666666856,-450.66666666666424,-1222.166666666666,-0.0260224451333822
118,frederikssund,2014,-0.28333333333333144,-0.04999999999999982,2.3166666666666655,-1.1333333333333337,-0.5333333333333341,-0.88333333333334,-0.21999999999999886,4.380000000000003,-3105.3800000000047,-1.7200000000000006,3.216666666666667,0.3166666666666669,-0.4000000000000057,1.0666666666666629,0.2666666666666657,-287.16666666666424,-279.5,-0.004541457756178813
119,furesø,2014,-0.25,-0.04999999999999982,3.0166666666666675,-0.8666666666666669,-1.3166666666666655,-0.9166666666666572,-0.35999999999999943,3.6000000000000014,-2276.5999999999767,-1.6399999999999988,2.1166666666666654,0.1499999999999999,0.13333333333333286,1.0,0.8999999999999915,-1088.8333333333358,141.33333333333394,0.011860853725435938
120,gribskov,2014,-0.06666666666666288,-0.11666666666666625,1.4166666666666679,-0.43333333333333357,0.5333333333333332,-0.9166666666666714,-0.11999999999999034,3.3999999999999986,-3220.1600000000035,-1.5599999999999987,2.3166666666666664,-0.10000000000000009,-0.18333333333333712,1.3333333333333286,0.5999999999999943,-192.83333333333576,-1638.5,-0.03844543618693658
121,halsnæs,2014,-0.01666666666666572,-0.15000000000000036,3.249999999999999,-0.31666666666666643,0.09999999999999964,-1.2333333333333343,-0.480000000000004,4.040000000000003,-3181.4799999999814,-1.0599999999999987,3.25,0.36666666666666625,-0.21666666666666856,1.2666666666666657,0.6666666666666714,-280.5,713.0,0.02610095378587357
122,helsingør,2014,-0.5166666666666657,0.01666666666666572,-0.8499999999999996,0.2999999999999998,1.25,-1.2166666666666544,-0.3200000000000074,4.080000000000002,-3190.2600000000093,-1.3400000000000034,4.266666666666666,-0.050000000000000266,0.0,1.6000000000000085,0.5999999999999943,-478.5,170.66666666666788,0.005272824115349128
123,hillerød,2014,-0.46666666666666856,-0.10000000000000053,1.333333333333334,-0.6833333333333336,-1.3166666666666682,-0.8499999999999943,-0.12000000000000455,2.6800000000000033,-2791.1200000000244,-1.9199999999999982,1.6499999999999986,0.43333333333333357,0.0833333333333357,1.1999999999999886,0.6666666666666572,-729.8333333333358,426.16666666666606,0.01228908451787647
124,hørsholm,2014,-0.6000000000000085,-0.14999999999999947,-4.066666666666666,-0.7,0.2166666666666659,-0.88333333333334,-0.3999999999999915,1.5399999999999991,-4176.400000000023,-2.16,2.383333333333333,-0.16666666666666696,0.03333333333333144,1.3333333333333286,0.13333333333333997,-137.33333333333212,-2133.833333333334,-0.08409397688914438
125,rudersdal,2014,-0.2666666666666657,-0.04999999999999982,-2.716666666666665,-0.5333333333333332,0.5666666666666664,-1.2666666666666657,-0.07999999999998408,2.360000000000001,-4582.27999999997,-1.1199999999999992,3.116666666666669,-0.18333333333333357,-0.11666666666666714,1.0,0.29999999999999716,-493.16666666666424,-1012.8333333333321,-0.015074370163031647
126,bornholm,2014,-0.06666666666666288,0.20000000000000018,-0.20000000000000007,0.5166666666666666,0.5000000000000009,-1.1666666666666714,-0.45999999999999375,4.34,-3363.4000000000233,-0.5,0.8000000000000007,0.39999999999999947,-0.5333333333333385,1.13333333333334,0.5,241.5,-1254.333333333334,-0.03353683573172722
127,greve,2014,-0.5,-0.06666666666666643,2.0000000000000018,0.5,0.2833333333333341,-1.5,-0.14000000000000057,1.4800000000000004,-4160.219999999972,0.18000000000000327,3.416666666666668,-0.18333333333333357,0.23333333333333428,1.5333333333333314,0.9666666666666686,-958.8333333333358,23.66666666666606,0.006595054789313548
128,køge,2014,-0.36666666666666003,-0.016666666666666607,3.0166666666666657,-0.21666666666666679,-0.1999999999999993,-1.1499999999999915,-0.2599999999999909,5.180000000000003,-3352.720000000001,-2.4000000000000004,5.233333333333334,0.033333333333333215,0.11666666666666714,1.2666666666666657,1.1000000000000085,-919.8333333333358,539.5,0.014940828032952769
129,lejre,2014,-0.3999999999999915,0.06666666666666732,1.6499999999999986,-1.2333333333333334,-0.6833333333333336,-0.7666666666666657,-0.14000000000000057,0.9000000000000004,-4021.4800000000105,-0.40000000000000036,1.7833333333333332,0.13333333333333375,-0.31666666666667,0.86666666666666,0.7666666666666657,-231.83333333333212,812.0,0.03236466834558932
